scientific,family,PC1,nplants,nbirds,envidist,database
Garrulus glandarius,Corvidae,0.499520244,31,31,0.33182149917987197,PigotEtAl'16-Database S1_STEIB
Garrulus glandarius,Corvidae,-1.813059121,47,25,4.208782419999269,Chen 1999
Garrulus glandarius,Corvidae,-0.392405586,6,7,1.3286261896641671,Cruz 2013 Summer
Fringilla coelebs,Fringillidae,-1.468634439,8,11,1.2091639817444075,11_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,-1.468634439,8,11,1.2091639817444075,11_2012_seed_removal_net
Fringilla coelebs,Fringillidae,-1.008695556,5,14,1.176160366540099,112_2011_fruit_removal_net
Fringilla coelebs,Fringillidae,-1.008695556,5,14,1.176160366540099,112_2011_seed_removal_net
Fringilla coelebs,Fringillidae,0.989067365,8,11,1.176160366540099,112_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,0.989067365,8,11,1.176160366540099,112_2012_seed_removal_net
Fringilla coelebs,Fringillidae,1.355845985,7,11,1.176160366540099,13_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,1.355845985,7,11,1.176160366540099,13_2012_seed_removal_net
Fringilla coelebs,Fringillidae,-0.565149833,9,13,1.177840858857765,15_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,-0.565149833,9,13,1.177840858857765,15_2012_seed_removal_net
Fringilla coelebs,Fringillidae,-0.976834927,9,14,1.1776331245150775,203_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,-0.976834927,9,14,1.1776331245150775,203_2012_seed_removal_net
Fringilla coelebs,Fringillidae,-1.102947204,8,12,1.177840858857765,30_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,-1.102947204,8,12,1.177840858857765,30_2012_seed_removal_net
Fringilla coelebs,Fringillidae,-1.086865667,6,18,1.176160366540099,301_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,-1.086865667,6,18,1.176160366540099,301_2012_seed_removal_net
Fringilla coelebs,Fringillidae,-1.13223126,8,15,1.176160366540099,315_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,-1.13223126,8,15,1.176160366540099,315_2012_seed_removal_net
Fringilla coelebs,Fringillidae,-2.131965775,8,10,1.2091639817444075,35_2012_fruit_removal_net
Fringilla coelebs,Fringillidae,-2.131965775,8,10,1.177840858857765,35_2012_seed_removal_net
Fringilla coelebs,Fringillidae,-0.637890025,11,14,0.5114955122498717,M_SD_011
Fringilla coelebs,Fringillidae,1.369084549,25,33,2.0025291140459034,M_SD_020
Fringilla coelebs,Fringillidae,-1.330313838,18,28,1.8755495793561188,M_SD_021
Fringilla coelebs,Fringillidae,1.452704524,41,8,0.8263936821479128,M_SD_031
Fringilla coelebs,Fringillidae,0.967030403,7,16,1.5812458037389037,Garciaetal
Fringilla coelebs,Fringillidae,0.754679449,7,17,0.6389951562920421,Pena et al
Fringilla coelebs,Fringillidae,-1.198961251,9,24,1.176160366540099,06_plant_frugivore_networks_continuous
Fringilla coelebs,Fringillidae,-0.057910873,9,24,1.176160366540099,06_plant_frugivore_networks_fragmented
Fringilla coelebs,Fringillidae,1.369084549,25,33,4.609419137788371,PigotEtAl'16-Database S1_NCOR
Fringilla coelebs,Fringillidae,-1.330313838,18,28,4.609419137788371,PigotEtAl'16-Database S1_NNOG
Fringilla coelebs,Fringillidae,-0.637890025,11,14,0.953367302026056,PigotEtAl'16-Database S1_SOREN
Fringilla coelebs,Fringillidae,-0.780859784,31,31,0.6394869931883724,PigotEtAl'16-Database S1_STEIB
Fringilla coelebs,Fringillidae,1.452704524,41,8,0.8263936821479128,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_AZOR
Fringilla coelebs,Fringillidae,1.020028125,4,5,1.602773523718936,Cruz 2013 Autumn
Fringilla coelebs,Fringillidae,-1.070273666,6,6,1.602773523718936,Cruz 2013 Winter
Fringilla coelebs,Fringillidae,-0.76029328,28,14,6.9138647573430125,Odonnell 1994
Fringilla coelebs,Fringillidae,1.59279218,12,9,5.673956401771813,Young 2012
Gnorimopsar chopi,Icteridae,-1.157916823,22,18,0.40585403653451874,n16_Rafael_UFRJ
Gnorimopsar chopi,Icteridae,-0.573190881,19,27,1.7320270373192808,Messeder_et_al._2020_-_Interaction_dataset_NW 012 NF
Gnorimopsar chopi,Icteridae,-1.687400746,20,25,1.4153142371313958,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Gnorimopsar chopi,Icteridae,0.055032802,20,25,1.4791914452193586,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Gracula religiosa,Sturnidae,-2.108173905,43,45,1.585804113797863,dat_pakke_weight_network_bird_disp
Gracula religiosa,Sturnidae,0.748667354,24,60,3.0412343064073086,M_SD_016
Gracula religiosa,Sturnidae,-1.270978985,17,40,2.722474941614934,SankamethaweeEtAl'11
Gracula religiosa,Sturnidae,2.510526442,12,22,2.4642498160353936,PigotEtAl'16-Database S1_KITA
Gracula religiosa,Sturnidae,-1.513294202,6,28,1.64681253084068,PigotEtAl'16-Database S1_VELHO
Gracula religiosa,Sturnidae,-1.448361647,6,22,1.578023751532571,PigotEtAl'16-Database S1_VELHO2
Gracula religiosa,Sturnidae,2.510526442,15,22,2.4642498160353936,KITA mammals added
Gracula religiosa,Sturnidae,-1.593931099,6,26,1.5347430707058352,Sethi 2012
Habia rubica,Cardinalidae,-0.486023731,35,29,1.1928371440568253,M_SD_012
Habia rubica,Cardinalidae,-0.10581573,90,67,1.0330084329114173,MachadoSouzaEtAl'19-SupMat
Habia rubica,Cardinalidae,-1.280180635,30,57,0.8394552404068404,n2_Botelho
Habia rubica,Cardinalidae,-0.486023731,35,29,1.1928371440568253,n8_Galetti_Pizo
Habia rubica,Cardinalidae,-1.465054086,13,34,0.9834494033120358,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Habia rubica,Cardinalidae,2.182957855,71,45,0.9802897582247636,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Habia rubica,Cardinalidae,-0.272041646,55,36,0.9802897582247636,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Habia rubica,Cardinalidae,1.117011873,127,64,0.9802897582247636,VidalEtAl'19-interaction_matrices_combined_matrix
Habia rubica,Cardinalidae,4.480228046,3,17,0.9634646280193382,Ikuta 2013
Habia rubica,Cardinalidae,-1.043718217,8,83,1.6121064434392254,Skutch 1980
Hemithraupis ruficapilla,Thraupidae,1.389054522,90,67,1.171440865714518,MachadoSouzaEtAl'19-SupMat
Hemithraupis ruficapilla,Thraupidae,0.990875222,30,57,0.4918588750799092,n2_Botelho
Hemithraupis ruficapilla,Thraupidae,0.633707463,25,27,1.0275323715064026,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Hemithraupis ruficapilla,Thraupidae,-0.616093443,71,45,0.31787678858116597,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Hemithraupis ruficapilla,Thraupidae,-1.759385854,55,36,0.31787678858116597,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Hemithraupis ruficapilla,Thraupidae,-0.819031059,127,64,0.31787678858116597,VidalEtAl'19-interaction_matrices_combined_matrix
Hemixos flavala,Pycnonotidae,-1.895298272,24,60,4.774009425858584,M_SD_016
Hemixos flavala,Pycnonotidae,2.38155408,17,40,3.079325387403081,SankamethaweeEtAl'11
Hemixos flavala,Pycnonotidae,-2.372901234,12,22,2.8141844668854716,PigotEtAl'16-Database S1_KITA
Hemixos flavala,Pycnonotidae,0.59875331,6,28,1.2420309528986315,PigotEtAl'16-Database S1_VELHO
Hemixos flavala,Pycnonotidae,0.734753009,6,22,1.0293702567726923,PigotEtAl'16-Database S1_VELHO2
Hemixos flavala,Pycnonotidae,-2.372901234,15,22,2.8141844668854716,KITA mammals added
Hemixos flavala,Pycnonotidae,-0.871459076,6,26,0.7719953651425774,Sethi 2012
Hylocichla mustelina,Turdidae,0.120320244,22,14,0.3889303820117555,Powdermill_(Pennsylvania_USA)
Hylocichla mustelina,Turdidae,3.461428014,99,20,3.704019143184774,Messeder_et_al._2020_-_Interaction_dataset_NW 021 F
Hylocichla mustelina,Turdidae,-1.769046935,44,41,2.2445153470707555,Messeder_et_al._2020_-_Interaction_dataset_NW 030 F
Hylocichla mustelina,Turdidae,0.357629867,5,6,0.6837735694124865,Malmborg 1988 1980
Hylocichla mustelina,Turdidae,-0.897543974,6,11,0.6837735694124865,Malmborg 1988 1981
Hylocichla mustelina,Turdidae,-1.519455257,5,22,0.33238188026266097,Prather 2000
Hylocichla mustelina,Turdidae,-1.722847178,25,42,2.2445153470707555,Ramos-Robles 2018
Hylocichla mustelina,Turdidae,-0.694779236,30,22,0.9175643693348948,Skeate 1985
Hylocichla mustelina,Turdidae,3.295226856,6,15,4.274788213826018,Wolfe 2014
Hypsipetes leucocephalus,Pycnonotidae,-0.686092945,43,45,2.1611878558132465,dat_pakke_weight_network_bird_disp
Hypsipetes leucocephalus,Pycnonotidae,-0.588124141,6,28,2.0871302050366225,PigotEtAl'16-Database S1_VELHO
Hypsipetes leucocephalus,Pycnonotidae,-1.520179378,6,22,2.068436030597196,PigotEtAl'16-Database S1_VELHO2
Hypsipetes leucocephalus,Pycnonotidae,1.459088173,47,25,2.2369686662137767,Chen 1999
Hypsipetes leucocephalus,Pycnonotidae,0.951969218,5,16,2.045436853090702,Sanitjan 2009 XTBG forest
Hypsipetes leucocephalus,Pycnonotidae,1.992125783,7,21,2.045436853090702,Sanitjan 2009 ML primary forest
Hypsipetes leucocephalus,Pycnonotidae,-0.871459076,6,26,2.085374684439005,Sethi 2012
Hypsipetes leucocephalus,Pycnonotidae,1.381557819,5,19,4.1315836570873294,Walther 2018
Icterus cayanensis,Icteridae,-0.384821214,24,75,0.890801089195964,Morro_Calzada_(Moyobamba_Peru)
Icterus cayanensis,Icteridae,0.731538743,9,29,0.962942371896108,n10_Athie_RC
Icterus cayanensis,Icteridae,-1.291147912,12,15,0.8149025757618354,n11_fe15_quanti
Icterus cayanensis,Icteridae,-0.25307574,23,28,0.8237703227930436,n12_fe25_quanti
Icterus cayanensis,Icteridae,-0.387019791,6,27,0.8133139665272757,n15_vivian_quanti
Icterus cayanensis,Icteridae,-1.217857118,27,18,1.712307149308761,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Icterus cayanensis,Icteridae,-0.83595025,15,17,0.8149025757618354,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F
Icterus cayanensis,Icteridae,0.516641653,32,31,0.9160564467790728,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Icterus cayanensis,Icteridae,-0.470524926,13,34,2.116014974938071,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Icterus cayanensis,Icteridae,-1.736457513,12,24,0.7539945181805477,de la Pena 2003
Icterus cayanensis,Icteridae,1.722468982,15,16,0.7913105259168948,Ruggera 2016 La Florida
Icterus cayanensis,Icteridae,-1.277649717,10,16,1.7011894197445343,Scherer 2007
Icterus pyrrhopterus,Icteridae,2.002237737,19,26,0.9027525358778676,Rio_Claro_(Sao_Paulo_Brasil)
Icterus pyrrhopterus,Icteridae,-0.608470132,19,27,1.8085352730292628,Messeder_et_al._2020_-_Interaction_dataset_NW 012 NF
Icterus pyrrhopterus,Icteridae,-1.377344955,20,25,1.636078925248554,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Icterus pyrrhopterus,Icteridae,-1.011431838,42,44,2.953662336372341,Fontanari 2018
Icterus galbula,Icteridae,-0.965967819,169,40,2.4842380511063946,M_SD_019
Icterus galbula,Icteridae,1.041027921,32,39,1.7050548064590727,MontoyaArango'19-supmat_Network
Icterus galbula,Icteridae,-2.032991633,99,20,3.602871255131514,Messeder_et_al._2020_-_Interaction_dataset_NW 021 F
Icterus galbula,Icteridae,1.374263312,27,42,0.9187587702362288,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F
Icterus galbula,Icteridae,0.242343748,44,41,1.4746662530743615,Messeder_et_al._2020_-_Interaction_dataset_NW 030 F
Icterus galbula,Icteridae,1.490209238,26,44,1.055815006225582,Messeder_et_al._2020_-_Interaction_dataset_NW 034 F
Icterus galbula,Icteridae,1.055645685,31,50,1.4746662530743615,Ortiz-Pulido 2000
Icterus galbula,Icteridae,0.684784675,5,22,0.5623448368081763,Prather 2000
Icterus galbula,Icteridae,0.204789865,25,42,1.4746662530743615,Ramos-Robles 2018
Icterus galbula,Icteridae,0.572893762,8,83,2.9963995052936223,Skutch 1980
Ilicura militaris,Pipridae,0.960016595,90,67,1.1827674692269226,MachadoSouzaEtAl'19-SupMat
Ilicura militaris,Pipridae,-1.939005723,25,27,0.98393781714975,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Ilicura militaris,Pipridae,-0.68308328,71,45,0.3989575750919453,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Ilicura militaris,Pipridae,1.360149345,55,36,0.3989575750919453,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Ilicura militaris,Pipridae,-0.442318187,54,42,0.3989575750919453,VidalEtAl'19-interaction_matrices_hilltop_matrix
Ilicura militaris,Pipridae,0.868929035,127,64,0.3989575750919453,VidalEtAl'19-interaction_matrices_combined_matrix
Iole propinqua,Pycnonotidae,3.29511063,17,40,0.6796825871456779,SankamethaweeEtAl'11
Iole propinqua,Pycnonotidae,2.530453022,12,22,0.41498988768123574,PigotEtAl'16-Database S1_KITA
Iole propinqua,Pycnonotidae,2.530453022,15,22,0.41498988768123574,KITA mammals added
Iole propinqua,Pycnonotidae,-1.53049387,9,16,0.4563179552801193,Sanitjan 2009 XTBG arboretum
Iole propinqua,Pycnonotidae,-1.00008406,5,16,0.4563179552801193,Sanitjan 2009 XTBG forest
Iole propinqua,Pycnonotidae,1.983210699,3,10,0.4563179552801193,Sanitjan 2009 Limestone forest
Iole propinqua,Pycnonotidae,-2.564294697,7,21,0.4563179552801193,Sanitjan 2009 ML primary forest
Iridosornis analis,Thraupidae,-1.183520993,19,15,1.5474148820329263,InteractionNetwork_2000Fragmented
Iridosornis analis,Thraupidae,-0.010878134,12,15,1.5474148820329263,InteractionNetwork_2000Natural
Iridosornis analis,Thraupidae,-0.551093455,22,51,1.3803636991188528,Dehling 2017 San Pedro 1
Iridosornis analis,Thraupidae,-0.686640285,17,45,1.3803636991188528,Dehling 2017 San Pedro 2
Iridosornis analis,Thraupidae,0.823987833,19,35,1.3803636991188528,Dehling 2017 San Pedro 3
Iridosornis analis,Thraupidae,-2.553520584,20,30,1.3803636991188528,Dehling 2017 San Pedro 4
Iridosornis analis,Thraupidae,2.282881521,23,21,0.9560727107561544,Zamora-Delgado 2008
Irena puella,Irenidae,-2.249486993,43,45,1.732647747388808,dat_pakke_weight_network_bird_disp
Irena puella,Irenidae,2.856232288,24,60,4.740140157352563,M_SD_016
Irena puella,Irenidae,2.686282403,17,40,4.0515485071040995,SankamethaweeEtAl'11
Irena puella,Irenidae,1.272028392,12,22,3.764021201219742,PigotEtAl'16-Database S1_KITA
Irena puella,Irenidae,0.59875331,6,28,2.312376345259091,PigotEtAl'16-Database S1_VELHO
Irena puella,Irenidae,0.734753009,6,22,2.101870065887303,PigotEtAl'16-Database S1_VELHO2
Irena puella,Irenidae,1.272028392,15,22,3.764021201219742,KITA mammals added
Irena puella,Irenidae,-0.189467504,7,21,3.388686619400748,Sanitjan 2009 ML primary forest
Irena puella,Irenidae,-0.871459076,6,26,1.8451686481467668,Sethi 2012
Legatus leucophaius,Tyrannidae,-1.001632015,90,67,0.2912328523809314,MachadoSouzaEtAl'19-SupMat
Legatus leucophaius,Tyrannidae,0.226325118,24,75,1.3821155743732063,Morro_Calzada_(Moyobamba_Peru)
Legatus leucophaius,Tyrannidae,-0.303743845,13,45,2.108174243389264,n4_Correia_PcAntas
Legatus leucophaius,Tyrannidae,1.695442361,60,72,2.2565613236476336,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Legatus leucophaius,Tyrannidae,1.531511397,8,83,1.9456891767496056,Skutch 1980
Loxia curvirostra,Fringillidae,-1.587669682,25,33,1.354219046976348,M_SD_020
Loxia curvirostra,Fringillidae,1.48056421,18,28,1.2211217057343309,M_SD_021
Loxia curvirostra,Fringillidae,-1.587669682,25,33,5.20245457197416,PigotEtAl'16-Database S1_NCOR
Loxia curvirostra,Fringillidae,1.48056421,18,28,5.20245457197416,PigotEtAl'16-Database S1_NNOG
Leptotila verreauxi,Columbidae,-2.313507999,13,30,2.1827151782227445,n5_Kaiser_original
Leptotila verreauxi,Columbidae,-1.527379955,44,41,0.774960468924637,Messeder_et_al._2020_-_Interaction_dataset_NW 030 F
Leptotila verreauxi,Columbidae,1.178673521,32,31,0.5233992346591319,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Leptotila verreauxi,Columbidae,-0.707023545,18,14,0.4312368308123615,Messeder_et_al._2020_-_Interaction_dataset_NW 033 F
Leptotila verreauxi,Columbidae,-1.972425498,26,44,0.44070774107303257,Messeder_et_al._2020_-_Interaction_dataset_NW 034 F
Leptotila verreauxi,Columbidae,-0.746251396,31,50,0.774960468924637,Ortiz-Pulido 2000
Leptotila verreauxi,Columbidae,-1.819907343,25,42,0.774960468924637,Ramos-Robles 2018
Lepidothrix coronata,Pipridae,3.263345,4,19,2.2592286558487076,M_SD_032
Lepidothrix coronata,Pipridae,-2.103837799,13,11,2.2592286558487076,M_SD_033
Lepidothrix coronata,Pipridae,0.060410404,42,7,2.3236396245690174,Messeder_et_al._2020_-_Interaction_dataset_NW 016 F
Lepidothrix coronata,Pipridae,0.654146945,60,72,3.0129570541536816,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Lepidothrix coronata,Pipridae,-1.596098571,6,6,2.3236396245690174,PigotEtAl'16-Database S1_GORCH2
Lepidothrix coronata,Pipridae,3.263345,4,19,2.2865468762624412,PigotEtAl'16-Database S1_POULI
Lepidothrix coronata,Pipridae,-2.103837799,13,11,2.2865468762624412,PigotEtAl'16-Database S1_POULI2
Lepidothrix coronata,Pipridae,-2.103837799,13,11,2.1810399648791994,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_POUL99
Lepidothrix coronata,Pipridae,0.607031358,8,83,1.5468344278625732,Skutch 1980
Loxigilla portoricensis,Thraupidae,-1.067025703,24,12,0.13522045975773325,Finca_Montana(Puerto_Rico)
Loxigilla portoricensis,Thraupidae,3.256433361,25,14,0.7528475531035165,M_SD_003
Loxigilla portoricensis,Thraupidae,3.062706093,31,19,0.5877954793272229,M_SD_004
Loxigilla portoricensis,Thraupidae,2.67067109,25,13,0.5877954793272229,M_SD_005
Loxigilla portoricensis,Thraupidae,1.569212407,21,15,0.5877954793272229,M_SD_006
Machaeropterus regulus,Pipridae,-0.444491757,20,36,2.3993685115494983,InteractionNetwork_1000Fragmented
Machaeropterus regulus,Pipridae,0.434691103,26,36,2.3993685115494983,InteractionNetwork_1000Natural
Machaeropterus regulus,Pipridae,-0.28993074,13,45,2.470535416811874,n4_Correia_PcAntas
Machaeropterus regulus,Pipridae,0.375539991,42,7,1.1214179922321723,Messeder_et_al._2020_-_Interaction_dataset_NW 016 F
Machaeropterus regulus,Pipridae,1.597097805,60,72,2.883983138744029,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Manacus manacus,Pipridae,-3.374982538,7,18,1.8678568393233337,M_SD_009
Manacus manacus,Pipridae,-3.132775606,35,29,1.8678568393233337,M_SD_012
Manacus manacus,Pipridae,0.135328487,90,67,0.28982666398273743,MachadoSouzaEtAl'19-SupMat
Manacus manacus,Pipridae,2.450084037,13,45,2.0950430324560267,n4_Correia_PcAntas
Manacus manacus,Pipridae,-3.132775606,35,29,1.8678568393233337,n8_Galetti_Pizo
Manacus manacus,Pipridae,-1.948519704,32,39,0.5106586645935708,MontoyaArango'19-supmat_Network
Manacus manacus,Pipridae,-1.775679943,28,8,2.0017447990048893,Messeder_et_al._2020_-_Interaction_dataset_NW 001 F
Manacus manacus,Pipridae,-0.836287724,42,7,1.9650808186187172,Messeder_et_al._2020_-_Interaction_dataset_NW 016 F
Manacus manacus,Pipridae,1.348535144,25,27,1.989557971208599,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Manacus manacus,Pipridae,-2.378632658,20,11,2.0076230484669284,Messeder_et_al._2020_-_Interaction_dataset_NW 024 F
Manacus manacus,Pipridae,-1.61291414,6,6,1.9650808186187172,PigotEtAl'16-Database S1_GORCH2
Manacus manacus,Pipridae,-1.775679943,28,8,2.0017447990048893,PigotEtAl'16-Database S1_SARM
Manacus vitellinus,Pipridae,2.302553673,4,19,1.2496138254131206,M_SD_032
Manacus vitellinus,Pipridae,-1.251142687,13,11,1.2496138254131206,M_SD_033
Manacus vitellinus,Pipridae,2.302553673,4,19,3.345625159076137,PigotEtAl'16-Database S1_POULI
Manacus vitellinus,Pipridae,-1.251142687,13,11,3.345625159076137,PigotEtAl'16-Database S1_POULI2
Manacus vitellinus,Pipridae,-1.251142687,13,11,1.1772843390631869,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_POUL99
Megalaima asiatica,Megalaimidae,-3.389046895,43,45,2.1982567794088825,dat_pakke_weight_network_bird_disp
Megalaima asiatica,Megalaimidae,-1.41132889,6,28,1.991637178673786,PigotEtAl'16-Database S1_VELHO
Megalaima asiatica,Megalaimidae,-1.520179378,6,22,2.019425727160214,PigotEtAl'16-Database S1_VELHO2
Megalaima asiatica,Megalaimidae,0.918997943,24,19,3.9800187657903616,Kamruzzaman 2008
Megalaima asiatica,Megalaimidae,1.836181361,9,16,1.7051630578679051,Sanitjan 2009 XTBG arboretum
Megalaima asiatica,Megalaimidae,-1.00008406,5,16,1.7051630578679051,Sanitjan 2009 XTBG forest
Megalaima asiatica,Megalaimidae,-2.204993392,3,10,1.7051630578679051,Sanitjan 2009 Limestone forest
Megalaima asiatica,Megalaimidae,-2.425630219,7,21,1.7051630578679051,Sanitjan 2009 ML primary forest
Megalaima asiatica,Megalaimidae,-0.871459076,6,26,2.096454900664734,Sethi 2012
Megalaima australis,Megalaimidae,2.604544714,24,60,0.5158383730232051,M_SD_016
Megalaima australis,Megalaimidae,0.222943591,17,40,3.745668247047963,SankamethaweeEtAl'11
